epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
91,-0.6564614937901497,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
92,-0.6552411133944989,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
93,-0.65773855894804,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
94,-0.6565067713558674,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
95,-0.6594361293017864,0.0016391874062759617,0.056049399873215534,0.03400864592059585,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
96,-0.6583178346455097,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
97,-0.6607499182522297,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
98,-0.6602624229192734,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
99,-0.6606591949760914,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
100,-0.6592583408653736,0.0015107299228004176,0.05181588330864163,0.032710792720003316,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
