protocol,scene,subject,action,idx,rgb_vk_path,mmwave_vk_path,mse,mae,mean_joint_error,max_joint_error,nme,pck05,pck10,bbox_diag
cross_subject,E01,S02,A14,40,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame041.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame041.npy,247.90673828,11.16750336,19.09908485,51.76470184,0.05632166,0.58823529,0.88235294,339.10726929
cross_subject,E01,S02,A14,45,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame046.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame046.npy,459.90939331,16.61532974,28.56393051,59.88019562,0.08771389,0.00000000,0.88235294,325.64889526
cross_subject,E01,S02,A14,50,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame051.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame051.npy,141.23474121,8.79512596,13.33448792,46.57942963,0.04185455,0.82352941,0.94117647,318.59115601
cross_subject,E01,S02,A14,55,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame056.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame056.npy,423.13766479,15.46914864,25.79524231,63.83592606,0.07791933,0.11764706,0.88235294,331.05062866
cross_subject,E01,S02,A14,60,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame061.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame061.npy,256.72058105,11.76480389,19.09035492,62.93812561,0.05839202,0.47058824,0.94117647,326.93432617
cross_subject,E01,S02,A14,65,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame066.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame066.npy,365.17346191,14.84056568,23.65544128,67.78556061,0.07447088,0.23529412,0.88235294,317.64688110
cross_subject,E01,S02,A14,70,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame071.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame071.npy,456.48852539,14.48503971,23.17445755,80.88220215,0.06814233,0.64705882,0.82352941,340.08898926
cross_subject,E01,S02,A14,75,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame076.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame076.npy,288.80676270,12.88625622,22.17931175,54.48616791,0.06799426,0.17647059,0.94117647,326.19387817
cross_subject,E01,S02,A14,80,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame081.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame081.npy,386.82006836,14.79115772,23.59609985,74.70292664,0.07330316,0.23529412,0.88235294,321.89746094
cross_subject,E01,S02,A14,85,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame086.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame086.npy,470.80346680,14.86336517,23.27460861,81.88216400,0.06922547,0.70588235,0.82352941,336.21453857
cross_subject,E01,S02,A14,90,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame091.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame091.npy,338.23049927,13.65348434,22.55158806,67.58987427,0.06945266,0.29411765,0.82352941,324.70446777
cross_subject,E01,S02,A14,95,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame096.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame096.npy,396.65502930,13.40549469,22.54721642,75.71396637,0.06995606,0.47058824,0.82352941,322.30538940
cross_subject,E01,S02,A14,100,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame101.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame101.npy,373.89218140,10.85619259,18.04874611,80.91429901,0.05387802,0.76470588,0.82352941,334.99273682
cross_subject,E01,S02,A14,105,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame106.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame106.npy,414.21212769,15.95892715,25.05562973,73.78612518,0.07814287,0.11764706,0.88235294,320.63873291
cross_subject,E01,S02,A14,110,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame111.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame111.npy,181.71447754,10.45120907,18.13464928,37.40577316,0.05600006,0.41176471,0.94117647,323.83267212
cross_subject,E01,S02,A14,115,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame116.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame116.npy,392.41705322,12.56754780,20.35623932,73.29209900,0.06098306,0.76470588,0.82352941,333.80151367
cross_subject,E01,S02,A14,120,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame121.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame121.npy,185.07867432,9.58003807,14.22268677,56.30028915,0.04463900,0.82352941,0.94117647,318.61569214
cross_subject,E01,S02,A14,125,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame126.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame126.npy,441.93429565,12.70874882,20.32841110,97.57968140,0.06287724,0.47058824,0.88235294,323.30316162
cross_subject,E01,S02,A14,130,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame131.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame131.npy,239.49386597,10.96516895,18.50530434,56.77470016,0.05728156,0.52941176,0.88235294,323.05865479
cross_subject,E01,S02,A14,135,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame136.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame136.npy,556.77789307,18.96992683,31.18700027,70.04796600,0.09820934,0.05882353,0.64705882,317.55636597
cross_subject,E01,S02,A14,140,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame141.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame141.npy,398.40515137,14.49628258,22.62915993,71.85305786,0.06739197,0.64705882,0.88235294,335.78424072
cross_subject,E01,S02,A14,145,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame146.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame146.npy,294.07934570,12.85013771,21.61903000,62.33021164,0.06643876,0.17647059,0.94117647,325.39785767
cross_subject,E01,S02,A14,150,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame151.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame151.npy,284.14794922,12.07465935,18.77466202,68.76432800,0.05910209,0.58823529,0.88235294,317.66491699
cross_subject,E01,S02,A14,155,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame156.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame156.npy,412.10485840,11.37668800,18.28872490,82.04737854,0.05298875,0.76470588,0.82352941,345.14355469
cross_subject,E01,S02,A14,160,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame161.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame161.npy,153.34487915,8.78349781,14.56561470,50.55028152,0.04488120,0.88235294,0.94117647,324.53707886
cross_subject,E01,S02,A14,165,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame166.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame166.npy,150.52893066,8.34101963,12.55718231,51.58485413,0.03973943,0.82352941,0.94117647,315.98800659
cross_subject,E01,S02,A14,170,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame171.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame171.npy,507.82226562,13.01555538,21.62950325,96.97741699,0.06177715,0.76470588,0.82352941,350.12139893
cross_subject,E01,S02,A14,175,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame176.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame176.npy,223.10459900,10.65894413,18.24894905,50.93329239,0.05608018,0.64705882,0.88235294,325.40817261
cross_subject,E01,S02,A14,180,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame181.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame181.npy,146.58189392,8.94423866,13.43620586,49.92916870,0.04211993,0.88235294,0.94117647,318.99874878
cross_subject,E01,S02,A14,185,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame186.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame186.npy,636.39624023,16.79416656,27.84412766,99.02473450,0.08034507,0.41176471,0.82352941,346.55676270
cross_subject,E01,S02,A14,190,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame191.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame191.npy,523.92449951,15.89838219,26.12937164,86.65201569,0.08104286,0.23529412,0.82352941,322.41424561
cross_subject,E01,S02,A14,195,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame196.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame196.npy,153.97401428,7.57829285,12.05467701,52.70407486,0.03743373,0.76470588,0.88235294,322.02713013
cross_subject,E01,S02,A14,200,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame201.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame201.npy,434.69036865,14.39278316,22.20974541,77.96215820,0.06536885,0.76470588,0.82352941,339.76040649
cross_subject,E01,S02,A14,205,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame206.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame206.npy,172.68962097,8.53207111,12.73611355,48.48350525,0.04004612,0.76470588,0.88235294,318.03616333
cross_subject,E01,S02,A14,210,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame211.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame211.npy,208.02973938,10.57663727,18.63907433,47.67523193,0.05710743,0.29411765,0.94117647,326.38613892
cross_subject,E01,S02,A14,215,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame216.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame216.npy,453.59667969,15.23805714,25.00225830,78.21620178,0.07495098,0.29411765,0.88235294,333.58148193
cross_subject,E01,S02,A14,220,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame221.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame221.npy,535.70971680,17.76288986,28.41973495,83.73619080,0.08965835,0.11764706,0.82352941,316.97811890
cross_subject,E01,S02,A14,225,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame226.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame226.npy,486.30493164,15.90334511,27.07539940,81.66801453,0.08158372,0.05882353,0.82352941,331.87258911
cross_subject,E01,S02,A14,230,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame231.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame231.npy,300.68762207,12.97259331,22.88119316,55.48851395,0.07046195,0.11764706,0.94117647,324.73120117
cross_subject,E01,S02,A14,235,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame236.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame236.npy,227.86323547,10.88974857,16.53517342,59.69057465,0.05162997,0.82352941,0.82352941,320.26309204
cross_subject,E01,S02,A14,240,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame241.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame241.npy,653.30902100,17.01211548,27.98555374,108.06184387,0.07995931,0.17647059,0.82352941,349.99743652
cross_subject,E01,S02,A14,245,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame246.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame246.npy,238.41453552,11.36153507,18.75808144,50.84382629,0.05755558,0.64705882,0.88235294,325.91247559
cross_subject,E01,S02,A14,250,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame251.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame251.npy,390.90808105,13.71969986,22.20927429,79.61079407,0.06876570,0.47058824,0.82352941,322.97024536
cross_subject,E01,S02,A14,255,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame256.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame256.npy,620.54046631,18.43888092,30.41385460,90.98948669,0.09039471,0.00000000,0.82352941,336.45611572
cross_subject,E01,S02,A14,260,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame261.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame261.npy,291.90283203,14.23043823,21.81416321,53.77425766,0.06768561,0.23529412,0.94117647,322.28659058
cross_subject,E01,S02,A14,265,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame266.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame266.npy,220.91964722,11.47658253,20.05685616,41.78209305,0.06156360,0.11764706,0.94117647,325.79080200
cross_subject,E01,S02,A14,270,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame271.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame271.npy,399.44665527,14.84885406,25.51583481,67.11598969,0.07851035,0.11764706,0.88235294,324.99963379
cross_subject,E01,S02,A14,275,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame276.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame276.npy,225.46708679,12.68341064,19.05525017,44.12219620,0.05937802,0.41176471,0.94117647,320.91418457
cross_subject,E01,S02,A14,280,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame281.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame281.npy,494.50701904,15.06642437,24.53888321,84.06078339,0.07107586,0.64705882,0.82352941,345.24917603
cross_subject,E01,S02,A14,285,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame286.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame286.npy,354.60043335,14.83266449,23.66264343,67.14811707,0.07312578,0.17647059,0.88235294,323.58825684
cross_subject,E01,S02,A14,290,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame291.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame291.npy,383.49026489,13.00726700,20.39971733,84.39071655,0.06375431,0.76470588,0.82352941,319.97393799
cross_subject,E01,S02,A14,295,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A14/rgb/frame296.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A14/frame296.npy,425.86843872,11.91744232,19.20719910,86.58658600,0.05683486,0.76470588,0.82352941,337.94750977
cross_subject,E01,S02,A15,3,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame004.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame004.npy,761.75830078,19.51942635,32.08959198,105.29090881,0.08185535,0.11764706,0.76470588,392.02801514
cross_subject,E01,S02,A15,8,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame009.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame009.npy,3925.63793945,51.56820297,82.35752106,158.66851807,0.22813311,0.05882353,0.05882353,361.00643921
cross_subject,E01,S02,A15,13,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame014.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame014.npy,670.52160645,17.91863632,30.23934746,77.70989990,0.07992073,0.23529412,0.76470588,378.36676025
cross_subject,E01,S02,A15,18,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame019.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame019.npy,224.31343079,11.40764523,17.80710030,55.11354446,0.05657679,0.29411765,0.88235294,314.74215698
cross_subject,E01,S02,A15,23,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame024.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame024.npy,223.89199829,10.78259659,16.99765968,59.99146271,0.04975793,0.64705882,0.94117647,341.60705566
cross_subject,E01,S02,A15,28,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame029.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame029.npy,1391.32019043,31.52240753,48.74328613,95.24086761,0.13283801,0.11764706,0.17647059,366.93780518
cross_subject,E01,S02,A15,33,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame034.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame034.npy,1776.05895996,35.20173264,55.81243134,106.01470947,0.15275212,0.05882353,0.17647059,365.37908936
cross_subject,E01,S02,A15,38,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame039.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame039.npy,146.12869263,7.24228048,10.89792061,47.77160645,0.03145749,0.82352941,0.88235294,346.43328857
cross_subject,E01,S02,A15,43,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame044.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame044.npy,159.87135315,7.45681047,11.97149277,49.54231262,0.03763891,0.76470588,0.88235294,318.06158447
cross_subject,E01,S02,A15,48,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame049.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame049.npy,488.71508789,15.53078175,26.68804169,65.35115814,0.06888341,0.47058824,0.82352941,387.43789673
cross_subject,E01,S02,A15,53,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame054.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame054.npy,3324.50439453,48.51562119,75.95175934,148.01107788,0.20794696,0.00000000,0.11764706,365.24581909
cross_subject,E01,S02,A15,58,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame059.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame059.npy,1577.65405273,29.88428307,51.54835892,103.32019806,0.13714775,0.11764706,0.23529412,375.86004639
cross_subject,E01,S02,A15,63,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame064.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame064.npy,147.23280334,9.83722782,15.18326855,39.94070053,0.04847187,0.52941176,0.94117647,313.23876953
cross_subject,E01,S02,A15,68,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame069.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame069.npy,315.10241699,13.44332123,21.67037201,55.28408813,0.06004253,0.47058824,0.82352941,360.91705322
cross_subject,E01,S02,A15,73,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame074.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame074.npy,1315.70776367,29.71681786,46.70595169,109.25191498,0.12137424,0.11764706,0.35294118,384.80941772
cross_subject,E01,S02,A15,78,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame079.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame079.npy,3748.24804688,48.58452606,79.71379852,147.51553345,0.21209590,0.11764706,0.11764706,375.83847046
cross_subject,E01,S02,A15,83,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame084.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame084.npy,149.13165283,8.39799404,13.53792095,38.71443558,0.03954391,0.76470588,0.94117647,342.35162354
cross_subject,E01,S02,A15,88,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame089.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame089.npy,153.88488770,10.58115005,15.72445107,37.94437790,0.04997560,0.35294118,0.94117647,314.64257812
cross_subject,E01,S02,A15,93,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame094.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame094.npy,663.24108887,17.92395782,29.76245689,84.75708771,0.07525378,0.29411765,0.76470588,395.49450684
cross_subject,E01,S02,A15,98,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame099.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame099.npy,2054.66259766,38.41614532,59.90899277,117.13982391,0.16349975,0.05882353,0.11764706,366.41641235
cross_subject,E01,S02,A15,103,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame104.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame104.npy,1677.26660156,32.64782715,53.47816849,113.54322052,0.13829736,0.11764706,0.23529412,386.68972778
cross_subject,E01,S02,A15,108,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame109.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame109.npy,118.40188599,8.13550854,12.40171719,38.71656799,0.03669123,0.88235294,0.94117647,338.00222778
cross_subject,E01,S02,A15,113,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame114.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame114.npy,233.59213257,11.86656094,19.63300323,44.65680695,0.06003095,0.29411765,0.94117647,327.04803467
cross_subject,E01,S02,A15,118,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame119.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame119.npy,682.42364502,19.40034485,31.88371658,73.52666473,0.08239639,0.11764706,0.76470588,386.95526123
cross_subject,E01,S02,A15,123,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame124.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame124.npy,3106.35742188,46.74051285,73.30179596,151.31539917,0.20229412,0.00000000,0.17647059,362.35256958
cross_subject,E01,S02,A15,128,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame129.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame129.npy,944.88189697,25.14688873,40.23969269,84.11515045,0.10506899,0.11764706,0.41176471,382.98352051
cross_subject,E01,S02,A15,133,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame134.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame134.npy,142.52911377,8.97376251,14.44912434,41.69259644,0.04556144,0.70588235,0.94117647,317.13491821
cross_subject,E01,S02,A15,138,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame139.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame139.npy,294.12005615,10.61680412,16.06730080,70.95692444,0.04410155,0.70588235,0.88235294,364.32504272
cross_subject,E01,S02,A15,143,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame144.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame144.npy,2286.20605469,37.10879898,61.63596344,114.89886475,0.16304282,0.11764706,0.17647059,378.03543091
cross_subject,E01,S02,A15,148,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S02/A15/rgb/frame149.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S02/A15/frame149.npy,2873.91088867,44.32757187,70.56876373,139.05789185,0.19023834,0.00000000,0.23529412,370.94921875
