protocol,scene,subject,action,idx,rgb_vk_path,mmwave_vk_path,mse,mae,mean_joint_error,max_joint_error,nme,pck05,pck10,bbox_diag
cross_scene,E01,S01,A09,19,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame020.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame020.npy,334.00021362,12.48170662,19.15614891,66.65666199,0.05573560,0.70588235,0.76470588,343.69683838
cross_scene,E01,S01,A09,24,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame025.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame025.npy,320.57183838,12.91624451,19.89893150,64.44127655,0.05863579,0.58823529,0.88235294,339.36492920
cross_scene,E01,S01,A09,29,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame030.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame030.npy,517.95648193,17.99164200,28.49446678,71.05464935,0.08643759,0.11764706,0.70588235,329.65365601
cross_scene,E01,S01,A09,34,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame035.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame035.npy,289.02774048,12.42869091,19.43199348,58.37890244,0.05698404,0.70588235,0.82352941,341.00765991
cross_scene,E01,S01,A09,39,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame040.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame040.npy,496.77911377,16.51371193,26.00196838,75.88516998,0.07670518,0.35294118,0.76470588,338.98580933
cross_scene,E01,S01,A09,44,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame045.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame045.npy,632.22302246,22.70767021,34.09407806,56.47094345,0.10420612,0.05882353,0.35294118,327.17922974
cross_scene,E01,S01,A09,49,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame050.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame050.npy,363.78515625,12.68184185,20.14248085,66.08541870,0.05907629,0.64705882,0.76470588,340.95712280
cross_scene,E01,S01,A09,54,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame055.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame055.npy,398.48883057,14.67080116,22.76796150,71.08503723,0.06716330,0.47058824,0.76470588,338.99407959
cross_scene,E01,S01,A09,59,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame060.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame060.npy,464.98730469,17.66431999,28.08623886,59.44290543,0.08541814,0.05882353,0.76470588,328.80883789
cross_scene,E01,S01,A09,64,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame065.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame065.npy,481.17944336,15.97493649,24.96336365,75.42058563,0.07424554,0.35294118,0.76470588,336.22711182
cross_scene,E01,S01,A09,69,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame070.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame070.npy,391.17565918,16.37525940,24.75370407,60.34222412,0.07414692,0.29411765,0.76470588,333.84671021
cross_scene,E01,S01,A09,74,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame075.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame075.npy,457.26098633,17.42786407,28.52949142,51.22161865,0.08692190,0.05882353,0.76470588,328.21981812
cross_scene,E01,S01,A09,79,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame080.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame080.npy,401.91674805,13.92285347,20.81788254,67.97664642,0.06121075,0.64705882,0.82352941,340.10171509
cross_scene,E01,S01,A09,84,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame085.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame085.npy,737.05944824,20.38081360,33.47209549,88.42850494,0.09896406,0.17647059,0.64705882,338.22476196
cross_scene,E01,S01,A09,89,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame090.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame090.npy,508.10476685,19.29971886,30.41549492,48.48939896,0.09294180,0.05882353,0.70588235,327.25311279
cross_scene,E01,S01,A09,94,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame095.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame095.npy,370.95928955,13.58452320,20.69808960,66.05020142,0.06106043,0.64705882,0.88235294,338.97714233
cross_scene,E01,S01,A09,99,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame100.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame100.npy,386.64251709,15.14973736,23.71528435,61.66387558,0.06996275,0.35294118,0.76470588,338.97015381
cross_scene,E01,S01,A09,104,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame105.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame105.npy,601.04620361,20.44557190,33.53671265,51.96770096,0.10346828,0.05882353,0.47058824,324.12554932
cross_scene,E01,S01,A09,109,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame110.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame110.npy,386.07144165,14.85312271,22.67924118,60.61936188,0.06763690,0.58823529,0.76470588,335.30871582
cross_scene,E01,S01,A09,114,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame115.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame115.npy,529.56329346,17.48069763,27.62473106,76.15715790,0.08192690,0.29411765,0.76470588,337.18756104
cross_scene,E01,S01,A09,119,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame120.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame120.npy,728.58666992,24.69786072,37.16320419,56.92659378,0.11376697,0.00000000,0.29411765,326.66076660
cross_scene,E01,S01,A09,124,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame125.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame125.npy,386.92852783,15.16224194,23.35942268,56.99605942,0.06992592,0.47058824,0.76470588,334.05957031
cross_scene,E01,S01,A09,129,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame130.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame130.npy,379.66290283,13.81463718,21.25370789,66.23188019,0.06358717,0.64705882,0.76470588,334.24523926
cross_scene,E01,S01,A09,134,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame135.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame135.npy,452.30441284,17.93853760,29.14477921,45.57005310,0.08959444,0.05882353,0.76470588,325.29675293
cross_scene,E01,S01,A09,139,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame140.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame140.npy,412.06954956,15.70028496,24.68782806,58.86923218,0.07431458,0.35294118,0.76470588,332.20706177
cross_scene,E01,S01,A09,144,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame145.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame145.npy,596.09729004,19.12679100,30.87322235,72.89137268,0.09340508,0.11764706,0.70588235,330.53042603
cross_scene,E01,S01,A09,149,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame150.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame150.npy,565.53173828,20.19194794,32.67545700,54.57271576,0.10206937,0.00000000,0.47058824,320.12988281
cross_scene,E01,S01,A09,154,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame155.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame155.npy,452.25814819,16.40584183,25.79034805,64.43577576,0.07831203,0.17647059,0.70588235,329.32803345
cross_scene,E01,S01,A09,159,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame160.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame160.npy,533.11700439,18.52583885,29.52514839,67.02967072,0.08938335,0.17647059,0.70588235,330.32043457
cross_scene,E01,S01,A09,164,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame165.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame165.npy,543.09033203,19.55315781,31.84431076,50.04275513,0.09943657,0.05882353,0.47058824,320.24746704
cross_scene,E01,S01,A09,169,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame170.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame170.npy,423.18560791,16.45351219,25.78740501,58.29312515,0.07901680,0.17647059,0.76470588,326.35345459
cross_scene,E01,S01,A09,174,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame175.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame175.npy,375.09533691,14.70622540,22.96029472,60.20281601,0.06946561,0.52941176,0.82352941,330.52749634
cross_scene,E01,S01,A09,179,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame180.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame180.npy,535.78033447,19.70192909,31.34214211,47.85979080,0.09834292,0.05882353,0.52941176,318.70257568
cross_scene,E01,S01,A09,184,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame185.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame185.npy,519.36004639,18.60936356,29.19860649,59.22282791,0.09109358,0.11764706,0.82352941,320.53417969
cross_scene,E01,S01,A09,189,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame190.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame190.npy,603.27288818,20.14444160,32.11251068,65.29619598,0.09739478,0.11764706,0.64705882,329.71490479
cross_scene,E01,S01,A09,194,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame195.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame195.npy,440.57183838,17.60319901,27.36853981,54.88078690,0.08383237,0.05882353,0.76470588,326.46743774
cross_scene,E01,S01,A09,199,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame200.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame200.npy,790.56011963,24.88198280,38.62850952,53.67353058,0.12318407,0.05882353,0.11764706,313.58364868
cross_scene,E01,S01,A09,204,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame205.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame205.npy,555.77294922,17.93896484,28.96576118,75.15105438,0.08724866,0.35294118,0.76470588,331.99090576
cross_scene,E01,S01,A09,209,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame210.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame210.npy,357.53030396,15.84708881,24.33883476,50.90747452,0.07297469,0.23529412,0.76470588,333.52432251
cross_scene,E01,S01,A09,214,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame215.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame215.npy,780.68927002,24.19701576,38.77378845,47.48509216,0.12216672,0.05882353,0.11764706,317.38421631
cross_scene,E01,S01,A09,219,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame220.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame220.npy,390.02774048,15.28249931,23.84317207,59.25911713,0.07065077,0.35294118,0.76470588,337.47927856
cross_scene,E01,S01,A09,224,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame225.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame225.npy,432.93124390,16.37524033,25.56476402,62.70354843,0.07613778,0.35294118,0.76470588,335.76974487
cross_scene,E01,S01,A09,229,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame230.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame230.npy,743.61511230,22.92102051,37.71475983,49.59688950,0.11771135,0.05882353,0.11764706,320.40036011
cross_scene,E01,S01,A09,234,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame235.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame235.npy,393.69982910,14.07142448,22.53833580,61.56638718,0.06605374,0.47058824,0.76470588,341.21212769
cross_scene,E01,S01,A09,239,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame240.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame240.npy,569.10064697,18.69766998,29.71904945,73.81673431,0.08825286,0.23529412,0.76470588,336.74887085
cross_scene,E01,S01,A09,244,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame245.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame245.npy,815.00341797,23.93513680,38.49273682,62.60659409,0.12219954,0.05882353,0.23529412,314.99902344
cross_scene,E01,S01,A09,249,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame250.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame250.npy,333.15002441,14.84381866,23.34639359,49.46119690,0.06961281,0.29411765,0.82352941,335.37496948
cross_scene,E01,S01,A09,254,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame255.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame255.npy,489.81146240,16.43430328,26.46458244,68.19309235,0.07890908,0.29411765,0.76470588,335.38070679
cross_scene,E01,S01,A09,259,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame260.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame260.npy,467.19787598,18.27869797,29.16727448,52.50226974,0.08926708,0.05882353,0.76470588,326.74166870
cross_scene,E01,S01,A09,264,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame265.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame265.npy,497.31027222,18.71625900,29.51921463,56.04787445,0.09171535,0.05882353,0.76470588,321.85687256
cross_scene,E01,S01,A09,269,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame270.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame270.npy,382.91516113,13.29693699,20.28387451,73.41600037,0.06030894,0.64705882,0.82352941,336.33282471
cross_scene,E01,S01,A09,274,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame275.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame275.npy,539.57989502,19.38068771,29.62332535,69.24968719,0.08861466,0.17647059,0.70588235,334.29373169
cross_scene,E01,S01,A09,279,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame280.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame280.npy,860.13439941,25.75820160,40.83701706,47.83243561,0.12899874,0.05882353,0.05882353,316.56912231
cross_scene,E01,S01,A09,284,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame285.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame285.npy,356.97171021,14.12532997,21.99849319,61.45257568,0.06597535,0.41176471,0.76470588,333.43502808
cross_scene,E01,S01,A09,289,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame290.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame290.npy,406.95370483,15.19748497,23.84044456,63.25938797,0.07121209,0.35294118,0.76470588,334.78085327
cross_scene,E01,S01,A09,294,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A09/rgb/frame295.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A09/frame295.npy,716.35961914,22.81451797,37.08390427,54.71987534,0.11662000,0.00000000,0.17647059,317.98922729
cross_scene,E01,S01,A10,2,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame003.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame003.npy,718.00720215,23.41144943,35.34368896,64.58123779,0.11085616,0.05882353,0.41176471,318.82476807
cross_scene,E01,S01,A10,7,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame008.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame008.npy,631.90081787,20.97281075,31.85320282,64.43942261,0.10151680,0.17647059,0.52941176,313.77273560
cross_scene,E01,S01,A10,12,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame013.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame013.npy,478.98788452,16.24958038,26.90678024,65.93947601,0.08699280,0.23529412,0.64705882,309.29891968
cross_scene,E01,S01,A10,17,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame018.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame018.npy,674.71026611,20.95694351,34.24848175,69.55627441,0.11105503,0.05882353,0.47058824,308.39199829
cross_scene,E01,S01,A10,22,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame023.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame023.npy,881.96923828,25.94441032,38.89438629,61.50444031,0.12565893,0.11764706,0.35294118,309.52346802
cross_scene,E01,S01,A10,27,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame028.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame028.npy,503.84265137,15.72974682,25.45628166,72.65252686,0.08112600,0.47058824,0.70588235,313.78695679
cross_scene,E01,S01,A10,32,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame033.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame033.npy,532.57965088,17.81262016,29.83937836,63.70954132,0.09698464,0.05882353,0.82352941,307.67117310
cross_scene,E01,S01,A10,37,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame038.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame038.npy,750.40496826,23.73281097,35.52409744,66.09048462,0.11300323,0.11764706,0.35294118,314.36355591
cross_scene,E01,S01,A10,42,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame043.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame043.npy,506.35513306,15.97660542,26.45727539,68.11076355,0.08473194,0.35294118,0.64705882,312.24679565
cross_scene,E01,S01,A10,47,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame048.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame048.npy,554.32745361,17.65637589,29.05792999,68.05446625,0.09463512,0.05882353,0.70588235,307.05227661
cross_scene,E01,S01,A10,52,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame053.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame053.npy,773.29870605,24.10426521,36.97277069,63.87352753,0.11847842,0.11764706,0.41176471,312.06332397
cross_scene,E01,S01,A10,57,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame058.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame058.npy,474.98031616,15.18888950,24.58508682,65.37334442,0.07869000,0.47058824,0.76470588,312.42962646
cross_scene,E01,S01,A10,62,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame063.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame063.npy,474.02700806,15.91481304,26.13965416,71.14289856,0.08540326,0.29411765,0.70588235,306.07327271
cross_scene,E01,S01,A10,67,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame068.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame068.npy,880.73120117,26.78076935,39.87881470,62.40768051,0.12706958,0.00000000,0.35294118,313.83447266
cross_scene,E01,S01,A10,72,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame073.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame073.npy,425.00128174,14.83494186,23.48541641,70.87913513,0.07719748,0.41176471,0.76470588,304.22515869
cross_scene,E01,S01,A10,77,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame078.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame078.npy,454.59082031,15.96172333,26.02493858,71.35914612,0.08300900,0.17647059,0.76470588,313.51947021
cross_scene,E01,S01,A10,82,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame083.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame083.npy,805.88128662,25.08381271,37.73484039,62.30527496,0.11976556,0.05882353,0.29411765,315.07254028
cross_scene,E01,S01,A10,87,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame088.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame088.npy,517.71331787,16.05747032,26.38711357,76.81485748,0.08303902,0.29411765,0.64705882,317.76763916
cross_scene,E01,S01,A10,92,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame093.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame093.npy,542.07330322,17.90007782,28.93713379,73.31776428,0.09278020,0.05882353,0.76470588,311.88909912
cross_scene,E01,S01,A10,97,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame098.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame098.npy,911.25762939,27.48945618,40.87080002,57.61730194,0.12912978,0.05882353,0.29411765,316.50949097
cross_scene,E01,S01,A10,102,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame103.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame103.npy,416.18139648,14.89525032,24.08757210,65.91823578,0.07718124,0.35294118,0.76470588,312.09103394
cross_scene,E01,S01,A10,107,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame108.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame108.npy,439.25094604,16.24282455,26.11832619,58.58469772,0.08483584,0.17647059,0.76470588,307.86901855
cross_scene,E01,S01,A10,112,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame113.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame113.npy,790.83532715,23.74247551,38.20705795,66.87055206,0.12220040,0.00000000,0.17647059,312.65902710
cross_scene,E01,S01,A10,117,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame118.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame118.npy,454.55624390,15.04393864,23.71798325,74.25125885,0.07521164,0.41176471,0.76470588,315.34991455
cross_scene,E01,S01,A10,122,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame123.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame123.npy,456.05169678,14.52364922,23.29183960,78.65811157,0.07488988,0.47058824,0.76470588,311.01449585
cross_scene,E01,S01,A10,127,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A10/rgb/frame128.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S01/A10/frame128.npy,1279.80725098,33.03882980,48.91490936,66.25875092,0.15601112,0.00000000,0.17647059,313.53475952
