epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,modalities
68,0.001742890017456375,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
69,0.0017119642726611346,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
70,0.0017046018063556403,0.0035125819726368967,0.0920944665083045,0.0375346427625837,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
71,0.0017166796200908721,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
72,0.001750119530595839,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
73,0.0016848617795621975,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
74,0.0017094994427170605,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
75,0.0017041747540934011,0.003122463825848992,0.08636549986320059,0.03647046860671704,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
76,0.0016612248521996663,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
77,0.0016571048141922802,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
78,0.0016688157041789963,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
79,0.0016627312503987924,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
80,0.0016612307224422693,0.0030285379971553036,0.08400302770979491,0.03768337244395219,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
81,0.001655127476202324,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
82,0.0016555594296660274,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
83,0.0016641599591821431,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
84,0.0016296104710781948,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
85,0.0016360726987477393,0.003320656908296949,0.08811892459169263,0.03710309782355076,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
86,0.0016331885752733798,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
87,0.0016000517416978255,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
88,0.0015914033119333907,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
89,0.001659402984427288,NA,NA,NA,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
90,0.0016628381498740054,0.003120595974201242,0.08587109231509567,0.036941497818474785,0.08400302770979491,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
