epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
77,-0.6467903413474559,NA,NA,NA,0.049341337463580055,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
78,-0.643434365183115,NA,NA,NA,0.049341337463580055,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
79,-0.6541944910883903,NA,NA,NA,0.049341337463580055,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
80,-0.648442215770483,0.0014005781444555716,0.048974290772601695,0.03268592897159319,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
81,-0.6505667800605297,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
82,-0.6514861194193363,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
83,-0.6491733381450177,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
84,-0.6491967878639698,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
85,-0.6507987245619297,0.0016433794524546535,0.05646622848415601,0.03460472797740658,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
86,-0.6527428349778056,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
87,-0.6516516225636005,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
88,-0.6559182468056679,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
89,-0.656300056964159,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
90,-0.6528931098133326,0.001691482241954996,0.05715317939283738,0.03348995000635429,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
91,-0.651042966067791,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
92,-0.6552435175180436,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
93,-0.6552589457929134,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
94,-0.65647269359231,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
95,-0.6590211182534694,0.0017449852701123586,0.05892260288274977,0.03615294536847989,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
96,-0.6563761675059795,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
97,-0.6602096408307553,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
98,-0.6616221887171269,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
99,-0.6583441845476627,NA,NA,NA,0.048974290772601695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
100,-0.6604189456999302,0.0013957039989922256,0.0488271753139137,0.03251097221508013,0.0488271753139137,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
