epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
87,-0.5376846865862608,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
88,-0.5389635660946369,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
89,-0.5428110333383084,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
90,-0.5412401815652848,0.0016656015006012816,0.06011497867965523,0.035944079091653404,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
91,-0.5356387489140034,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
92,-0.5417546901702881,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
93,-0.5377026692926884,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
94,-0.5444408612847328,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
95,-0.5330182336270809,0.0013807510950930163,0.053028641019840166,0.03417584661833322,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
96,-0.5445167086571455,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
97,-0.5458527195751667,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
98,-0.5470588417723775,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
99,-0.5463049197345972,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
100,-0.542567875817418,0.0014633471016222287,0.05522227796959021,0.03452037941001921,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
